id,index,text,Annotation
1.12E+18,464,RT @ViraBurnayeva: #STUDY: #HPV #Vaccine Linked to Premature #Menopause in Young Girls  https://t.co/Zk4FHU9Lrp #VaccineInjury https://t.co…,
1.12E+18,465,RT @REGRET_ie: In letter to parents HSE now recognise that a child should not get 2nd dose of HPV vaccine if she had a previous reaction..…,
1.12E+18,466,@thomasbrunkard @Mikecapone16 Sorry I wasn’t clear - I was talking about the hpv vaccine!,
1.12E+18,467,@oralcancerfnd https://t.co/3Z2EJ7cdEm,
1.12E+18,468,RT @GeoffSchuler: @kidoctr @Mediumpimpin80 @amanda_pompili @usergenic @mcfunny @Plasticdoe @CountBurna @WendyOrent @KrochetxKorner @laurast…,
1.12E+18,469,@GillianPrue @BBCgmu @pollock_dr https://t.co/3Z2EJ7cdEm,
1.12E+18,470,RT @Charbrevolution: @4everleather1 @BeckyJohnson222 @AydeleB @MasterDuke1 @Dreadpirate42 @Sheeple101 @DanaElizabeth69 @45HammerTime @sweet…,
1.12E+18,471,RT @dino_melaye: Transparency is the vaccine for corruption. The operations of the oil industry is opaque. APC lead administration should o…,
1.12E+18,472,"@ShimonRol פרעג דיין דאקטער וויפיל ער האט געלערנט וועגן וואקסינען אין די פופצן יאר. איך האב געפרעגט מיין דאקטער ער האט מיר געענטפערט בערך בזה""ל: ""We study the disease and as far as vaccine saftey is concerned we need to trust the CDC"". סא קום מיר נישט מיט די ""פופצן יאר שטודירט"" בולשיט.",
1.12E+18,473,@NHSImmuniseScot https://t.co/3Z2EJ7cdEm.  This vax is maiming and killing girls in US.,
1.12E+18,474,"There are very rare instances in which vaccines cause problems; but going by the numbers the danger to all of us of not being vaccinated greatly outweighs the dangers of vaccine, which is safe almost 100% of the time. https://t.co/Ju7ZAVarQY",
1.12E+18,475,RT @doctordickerson: I have many reasons I choose to practice in a 100 percent vaccine clinic. First and foremost because vaccines save liv…,
1.12E+18,476,@FionaMattatall https://t.co/3Z2EJ7cdEm,
1.12E+18,477,RT @SarahWa26114248: @The_ClaireWitch @Charbrevolution @glovoi_net @Charley_ZanMato @forrestmaready Fine? Like the 98 million people who we…,
1.12E+18,478,RT @SheenaParish: @Charbrevolution HPV vaccine: American college of paediatricians issues rare warning against vaccine due to premature ova…,
1.12E+18,479,"I don’t know why, but this anti-vaccine bullshit strikes me as wildly privileged. You live in a country where vaccines are wildly and easily accessible but you’re telling people not to vaccinate their kids because of autism?",
1.12E+18,480,You wanna take their poisons ? Wow ...where do you start ? Fluoride in the water / big pharma / vaccine ‘additives ‘ / electromagnetic waves/ petrochemical smogs/ food additives ....television ‘programmes’ newspapers ....the list goes on . My advice is to get into nature ASAP,
1.12E+18,481,RT @DrJenGunter: So apparently you have no idea what is in each vaccine or how vaccines work.  Where exactly did you get your medical degre…,
1.12E+18,482,"@GallaherCaren @SueQuez @TakeThatCDC @mloxton @AlexMurdoch7 @TioChango_ @Monstercoyliar @t3tragrammat0n @BeckyJohnson222 @mimetic_ @seaglass34 @itsmepanda1 @WendyOrent @Boxmenot @babyname_maven @Fiddlestix7 @VeritasEver @BlueLionBlog @EmmaGPaley @Stephaniethe2nd @Takethatdoctors @P2Jeff @JP1958S @laurast30381821 @TonyBaduy @TSPF9999 @mcfunny @TanaSWilliams3 @GeoffSchuler @Joshua1_5 @GrumFromNorwich @thereal_truther @lawnatural @toppediatrician @LifeDorr @doritmi @StopVaxxedLies @Henjam48 @rugbyrhino16 @elle_franks @Plasticdoe @ChrisJohnsonMD @RebeccaLardner @DansMonkeyShack @DocMElliott @PileOfGoop @mmelgar09 @ghoppe @alc_anthro I love how #antivaxxers claim ""nothing taught"" about vax in med school but then also claim everything taught in med school was bought/paid for by pharma.  Did pharma completely miss ""vaccine education"" in their quest to ""indoctrinate"" doctors in med school?  #cognitivedissonance",
1.12E+18,483,Thanks to Ducis  Rodgers and Dave Genova with his friend Mr Vaccine from the Dept of Health for reading to our students @Rupertelem on DEAR Day @pottstownschool @PSDRODRIGUEZ @DavidGenova33 @duciswild @PottstownNews @thesanatogapost @AmyBFrancis https://t.co/0v8d675ai4,
1.12E+18,484,"@picardonhealth I’ve receive Toronto Public Health letters for my daughters because my GP recommended an alternative vaccine schedule too. The priority should be on children not vaccinated at all, not on ones who don’t follow the provincial schedule.",
1.12E+18,485,"For the vaccine - with earlier data I was pretty sure it was working. However, with the number of HCWs getting infected and @WHO and others being cagey about its effectiveness, I'm no longer sure.  For the drugs - I have seen no convincing evidence that any of them work.",
1.12E+18,486,RT @DoctorChristian: For all the bullshit about #Gardasil and the #HPV vaccine that’s clogging up the Internet here is the truth: the jab h…,
1.12E+18,487,RT @Wallace_Noll: @DoctorChristian In Columbia they gave this vaccine out all at once to a very large number of teen girls &amp; 700 of them go…,
1.12E+18,488,"RT @MichaelM_ACT: @Anthony_Mundine But that's not all you're saying. You literally said ""Don’t vaccine your kids period"".  No Facebook vide…",
1.12E+18,489,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",
1.12E+18,490,RT @marcialangton: @Anthony_Mundine You need to shut up. Babies are contracting measles because idiots like you believe these anti-vaccine…,
1.12E+18,491,"RT @CBSThisMorning: The role of the school nurse is more critical than ever, with a quarter of all young children suffering some kind of ch…",
1.12E+18,492,@kuriousmind93 https://t.co/3Z2EJ7cdEm,
1.12E+18,493,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",
1.12E+18,494,RT @Wallace_Noll: @DoctorChristian YouTube is filled with testimonies from young women who've been rendered permanently ill by this vaccine…,
1.12E+18,495,"RT @Wallace_Noll: @DoctorChristian Dr. Nicole Delepine explains how in Sweden, Australia, UK &amp; other countries where this has been used thi…",
1.12E+18,496,@HSEImm https://t.co/3Z2EJ7cdEm,
1.12E+18,497,"RT @Wallace_Noll: @DoctorChristian in America data was collected from 8 million women, some who took the vaccine, some who did not, married…",
1.12E+18,498,"RT @Wallace_Noll: @DoctorChristian before putting chemical poisons, heavy metals &amp; disease into your body or your loved ones do research.…",
1.12E+18,499,"RT @RobinCogan: The school nurse is often still out as kids' health problems like suicide, allergies soar https://t.co/b1W9WoG2zG via @usat…",
1.12E+18,500,RT @Wallace_Noll: @DoctorChristian we're accustomed to grossly unethical doctors.  Regarding the hpv vaccine the whole thing not least of w…,
1.12E+18,501,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",neither
1.12E+18,502,RT @SwedeninMZ: Cholera is a water-borne disease that causes almost 100 000 deaths every year – the poor are hit the hardest. Sweden @Sida…,neither
1.12E+18,503,"3. Get Vaccinated : Vaccines are very good for our babies, ourselves, this generation and even the generations yet unborn to prevent some Cancers and reduce mortality rate from Vaccine preventable diseases in the world!  #GetVaxxToday against HPV.! https://t.co/qPevf6fEmC",pro-vaccine
1.12E+18,504,"Measles: no vaccine, come another time. The interest in measles vaccination is increasing and the state is urging the Czechs to be vaccinated. https://t.co/o7xsM6FgJ0 via @iDNEScz @GIRPBrussels",pro-vaccine
1.12E+18,505,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",neither
1.12E+18,506,https://t.co/3Z2EJ7cdEm,neither
1.12E+18,507,"@picardonhealth I’ve receive Toronto Public Health letters for my daughters because my GP recommended an alternative vaccine schedule too. The priority should be on children not vaccinated at all, not on ones who don’t follow the provincial schedule.",pro-vaccine
1.12E+18,508,@tammyhealy21 @kidoctr @ChrisJohnsonMD @ArcaneKnowledge @HenningTveit @WendyOrent @doctorsensation Here's a good piece on the NVICP. https://t.co/K0K1KjsKCl,neither
1.12E+18,509,Opting out of measles vaccine could be a death sentence for others https://t.co/pGOvg68xee,pro-vaccine
1.12E+18,510,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,511,RT @BellHappe: @DoctorChristian https://t.co/qmgx77OC0w,neither
1.12E+18,512,"RT @slealey53: I'm just posting this to make you think! What a “coincidence” that NY Mayor De Blasio appointed Anita Kawatra, a former empl…",neither
1.12E+18,513,"@duxmom24 @daveleifer Argument fail.   People, like the recently #vaccinated, who can contract &amp; spread  wild disease strains   AND   #vaccine-derived disease strains,   cannot possibly protect the #immunocompromised. 🤦‍♀️  https://t.co/tmf7O",anti-vaccine
1.12E+18,514,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
1.12E+18,515,RT @Jimcorrsays: Did you know that since 1986 Vaccine Manufacturers cannot be sued because the amount of lawsuits against them at the time…,anti-vaccine
1.12E+18,516,RT @IreneGentle: 'Nearly 10 million tweets from thousands of banned accounts mostly originating in Russia &amp; released by Twitter shows Canad…,neither
1.12E+18,517,"a deadly fungal infection should help with the vaccine problem.   What's causing an outbreak of a mysterious, drug-resistant fungal infection?   https://t.co/WBNA40Gp4D via @MotherJones",neither
1.12E+18,518,RT @marcialangton: @Anthony_Mundine You need to shut up. Babies are contracting measles because idiots like you believe these anti-vaccine…,pro-vaccine
1.12E+18,519,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
1.12E+18,520,"RT @Stephenteap: My wife was one of the 90 women to die from this in 2017, the vaccine wasn't around when she was young, it is now. Protect…",pro-vaccine
1.12E+18,521,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,522,RT @Charbrevolution: Ooopsy you showed a vaccine reaction and tried to pass it off as wild measles https://t.co/15m6Gt09Bv,anti-vaccine
1.12E+18,523,"@nhims @nowthisnews Thank you, friend. I work with young adults with developmental disabilities and autism. Many of their parents believe that they are vaccine injured. I want the science that tells us what is causing this crazy rise in all of these chron",neither
1.12E+18,524,@AquaVelvaBoy @tammyhealy21 @kidoctr @ChrisJohnsonMD @HenningTveit @WendyOrent @doctorsensation Risks are low? Then why has there been $4+ billion paid in vaccine injury compensation with only about 1% of the cases being reported? So who's really being di,anti-vaccine
1.12E+18,525,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,526,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine
1.12E+18,527,"Village Reach: Since 2000, #measles vaccination has prevented more than 10 million deaths in Africa - making the measles vaccine one of the best buys in public health. #TBT @WHOAFRO #AVW2019 @GaviCSO @CSOs4UHC",pro-vaccine
1.12E+18,528,@MarylandAAP https://t.co/3Z2EJ7cdEm,neither
1.12E+18,529,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",neither
1.12E+18,530,@NYCMayor Hopefully you will be run out of town on a rail by mothers of vaccine injured children https://t.co/Mf6eJekAXk,anti-vaccine
1.12E+18,531,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
1.12E+18,532,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
1.12E+18,533,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,534,RT @sburke85: .@RepTimRyan Just saw you on CNN.  The issue with health care cost is chronic illness.  The insane vaccine schedule is drivin…,anti-vaccine
1.12E+18,535,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",neither
1.12E+18,536,"RT @ViraBurnayeva: ""Water that contains more than 0.2 mg (200 mcg) #Aluminum per LITER should not be used for drinking or to prepare infant…",neither
1.12E+18,537,"Enesi Pharma &amp; Uni Oxford to Target Plague with Novel ImplaVax-enabled Adenovirus-based Solid Dose Vaccine https://t.co/tS7CyyCd8D @Enesi_Pharma @UniofOxford Find more than 4,000 UK &amp; Irish life science business news at [LSUK] at  https://t.co/2MWXX9dNS4 https://t.co/wlsAJy4oAE",pro-vaccine
1.12E+18,538,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",pro-vaccine
1.12E+18,539,i’m in no shape of form against vaccines and my first born got all of his. my infant had his first vaccine delayed because I didn’t want him to get it right there and then at the hospital when he was LITERALLY just born. I wanted it a few weeks later.,neither
1.12E+18,540,"RT @nickmira_: @ scientists, why have yall not found a pollen vaccine or anything to permanently prevent seasonal allergies https://t.co/HY…",pro-vaccine
1.12E+18,541,"@DavidTaormia @TheSolariReport @OWingsgirl They didn't have a vaccine for measles when I was a kid. I was very ill, as was my sister. As far as I remember, my mother was an excellent housekeeper. Measles can compromise a child's immune system for up to tw",pro-vaccine
1.12E+18,542,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",neither
1.12E+18,543,RT @BeckyJohnson222: @kidoctr @rugbyrhino16 @mmelgar09 @doritmi @Monstercoyliar @MAhealthforkids @seaglass34 @StopVaxxedLies @itsmepanda1 @…,neither
1.12E+18,544,"RT @MichaelM_ACT: @Anthony_Mundine But that's not all you're saying. You literally said ""Don’t vaccine your kids period"".  No Facebook vide…",neither
1.12E+18,545,"@79meg The ones of us who passed this and are fine, we’re the lucky ones. I can’t believe people don’t vaccinate their kids when there exists a vaccine 😕",pro-vaccine
1.12E+18,546,"RT @evo_kositz: Hi. Vaccinate your children. Measles infections wipe out your immunological memory, making it so much easier to get sick wi…",pro-vaccine
1.12E+18,547,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine
1.12E+18,548,RT @DrJenGunter: So apparently you have no idea what is in each vaccine or how vaccines work.  Where exactly did you get your medical degre…,neither
1.12E+18,549,We would like to remind all individuals travelling to Europe and other regions experiencing measles outbreaks or where measles cases continue to occur over the Easter holidays to ensure that they receive the #MMR vaccine if needed. #VaccinesWork https://t.co/8uq0yx3owB https://t.co/gDqYroagfX,pro-vaccine
1.12E+18,550,@ChuckCallesto In this link you will find a form you can print and take with you to have the medical provider sign- stating they take responsibility for any damages which occur by the vaccine. If they don’t sign it- don’t submit https://t.co/p1XhFs9Bg,anti-vaccine
1.12E+18,551,"RT @business: Bill De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak htt…",pro-vaccine
1.12E+18,552,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",pro-vaccine
1.12E+18,553,"RT @Charbrevolution: This vaccine has killed hundreds and maimed thousands of girls worldwide. It has caused cases of infertility, cancer a…",anti-vaccine
1.12E+18,554,"RT @nltarlow: You want to force #vaccinations, then remove the zero liability that #vaccine manufacturers currently have. We'll see how fas…",anti-vaccine
1.12E+18,555,Vaccine Clears HPV-Infected Cervical Lesions https://t.co/DbIy5aqgie,pro-vaccine
1.12E+18,556,"De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak @hgoldman77 https://t.co/eQuSv5alRd via @bpolitics",pro-vaccine
1.12E+18,557,@thomasbrunkard @Mikecapone16 Sorry I wasn’t clear - I was talking about the hpv vaccine!,neither
1.12E+18,558,RT @SarahWa26114248: @The_ClaireWitch @Charbrevolution @glovoi_net @Charley_ZanMato @forrestmaready Fine? Like the 98 million people who we…,neither
1.12E+18,559,"RT @MedResJourno: ""It’s very frustrating because measles is one of the most transmissible viruses known to man. And we have a vaccine that’…",pro-vaccine
1.12E+18,560,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,561,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,neither
1.12E+18,562,@TeamImms https://t.co/3Z2EJ7cdEm,neither
1.12E+18,563,@HSEImm https://t.co/3Z2EJ7cdEm,neither
1.12E+18,564,Ottawa mesothelioma patient angry at anti-vaxxers  https://t.co/JSrGoQDtAZ https://t.co/OMbus3jfif,pro-vaccine
1.12E+18,565,"RT @bpolitics: De Blasio's vaccination order is met with shrugs and defiance in Brooklyn, the center of the city's measles outbreak https:/…",pro-vaccine
1.12E+18,566,RT @DoctorChristian: For all the bullshit about #Gardasil and the #HPV vaccine that’s clogging up the Internet here is the truth: the jab h…,neither
1.12E+18,567,RT @StabellBenn: A very nice and nuances article about non-specific effects of vaccines #NSEvac - where I explain why I have entered the pu…,neither
1.12E+18,568,RT @DoctorChristian: For all the bullshit about #Gardasil and the #HPV vaccine that’s clogging up the Internet here is the truth: the jab h…,neither
1.12E+18,569,"A deadly fungal infection should help with the vaccine problem.   What's causing an outbreak of a mysterious, drug-resistant fungal infection?   https://t.co/WBNA40Gp4D via @MotherJones",neither
1.12E+18,570,"RT @JF991: @ForeignPolicy Interesting that while Russia is pushing the anti-vaccine message in US, Russia itself just passed a law that mak…",pro-vaccine
1.12E+18,571,"RT @GaviSeth: Today is the anniversary of the death of Maurice Hilleman, the American biologist who developed over 40 vaccines. We have him…",neither
1.12E+18,572,@JessicaAmy_1994 @DoctorChristian Because it is a fraudulent neuro toxin dangerous vaccine that has killed and maimed many,anti-vaccine
1.12E+18,573,RT @Wallace_Noll: @DoctorChristian YouTube is filled with testimonies from young women who've been rendered permanently ill by this vaccine…,anti-vaccine
1.12E+18,574,@ScienceNotDogma @DanRather My point continues to be that vaccinated people should have nothing to fear from unvaccinated people. Full stop. Unless you’re saying the vaccine doesn’t work. Stop moving the goal post.,anti-vaccine
1.12E+18,575,RT @gilljacobs1: How to Immunize Yourself Against Vaccine Propaganda https://t.co/f5jIXyyOgz via @JeremyRHammond,anti-vaccine
1.12E+18,576,"RT @OR4MedFreedom: ""JEFFERSON CITY (Missouri) — A bill heard in the house on Monday would prohibit the discrimination of children with vacc…",neither
1.12E+18,577,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,neither
1.12E+18,578,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine
1.12E+18,579,RT @luckykelsey: @DoctorChristian Anyone who has researched this vaccine properly would never allow it to be given to their child. No inert…,anti-vaccine
1.12E+18,580,RT @nicd_sa: The Flu vaccine is necessary every year because the influenza virus changes each year or is a mutation of an existing one.The…,pro-vaccine
1.12E+18,581,RT @StephRosenstein: @neiltyson SCIENTISTS: We’ve created this incredible vaccine to help rid humanity of life threatening diseases. RESPON…,pro-vaccine
1.12E+18,582,"@jesus_bin @MD_STAT @StephRosenstein @neiltyson Natural measles has herd immunity at around 55%, whereas vaccine herd immunity is non existent at even 95% rates.  Vaccine theory is based on the false theory of germs. Both theories were promulgated by men ",anti-vaccine
1.12E+18,583,RT @Julzmomof2: @Charley_ZanMato @glovoi_net @forrestmaready Sickest generation of children right now. Yeah. Our vaccine program is clearly…,pro-vaccine
1.12E+18,584,"@zannkwan But, 503 m doeses of the vaccine administered. That means 503m people could get sick and die.  Getting into a car is a far more dangerous activity.",anti-vaccine
1.12E+18,585,@MichelleRempel Using it to relate to vaccines didn’t happen until the ‘50’s when polio vaccine was made Artificial immunity is not the same.,anti-vaccine
1.12E+18,586,Minnesota Establishes Autism Council - The Vaccine Reaction https://t.co/uCH75NSOR7,anti-vaccine
1.12E+18,587,"No, Health and Human Services didn’t say it failed to monitor vaccine safety  https://t.co/68KI5a1qyZ BS - HHS was ASKED for data - FINALLY HAD TO SUE TO GET DATA - HHS COURT RESPONSE = WE GOT NOTHING",anti-vaccine
1.12E+18,588,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,anti-vaccine
1.12E+18,589,RT @gilljacobs1: How to Immunize Yourself Against Vaccine Propaganda https://t.co/f5jIXyyOgz via @JeremyRHammond,anti-vaccine
1.12E+18,590,RT @behealthyusa: 13-Year-Boy Is Paralyzed From The Neck Down After Gardasil HPV Vaccine https://t.co/4EXkD17bvd,anti-vaccine
1.12E+18,591,Famous Brooklyn activist: Vaccine laws unconstitutional. “This is what t... https://t.co/XAvVFOVdC4 via @YouTube,anti-vaccine
1.12E+18,592,@dpmlawfirm I’m so happy to see an attorney speaking up for the vaccine injured! May God richly bless you sir!!,anti-vaccine
1.12E+18,593,"Mom Catches CBS Using Image of Her Vaccine-Injured Child, Falsely Claiming Measles Caused It https://t.co/PaHc1e52Hk",anti-vaccine
1.12E+18,594,@doctorsensation a social scientist researching vaccine safety. just what the world needed.,anti-vaccine
1.12E+18,595,RT @earther_the: @DoctorChristian This vaccine has killed hundreds and maimed thousands of girls worldwide. It has caused cases of infertil…,anti-vaccine
1.12E+18,596,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,anti-vaccine
1.12E+18,597,@BBCScotlandNews https://t.co/3Z2EJ7cdEm this vax is destroying girls in US. #Educateb4uVax,anti-vaccine
1.12E+18,598,RT @dpmlawfirm: The Vaccine Lottery – Sacrifice the Children https://t.co/FGhSloOTCI,anti-vaccine
1.12E+18,599,@dpmlawfirm “The best scientific study inadvertently conducted on herd immunity and vaccine shedding in the last 223 years. All 700 sailors vaccinated and there’s a mumps outbreak.  Oooops!” https://t.co/iyKaAcud9K,anti-vaccine
1.12E+18,600,RT @Wallace_Noll: @DoctorChristian YouTube is filled with testimonies from young women who've been rendered permanently ill by this vaccine…,anti-vaccine
1.12E+18,601,RT @REGRET_ie: Getting the HPV vaccine ruined my life.. https://t.co/TZETBzJ8jC,anti-vaccine
