HITId,Description,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.id,Input.index,Input.text,Input.Annotation,Answer.sentiment.label,Approve,Reject,userid,FOR_GOLD_HITS_ACCURACY_CALCULATION,Total number of GOLD HITS,FREQUENCY OF GOLD_HITS,annotation for GOLD HITS is anti-vaccine,annotation for GOLD HITS is pro-vaccine,annotation for GOLD HITS is neither,Frequency of neither,THE PERCENTAGE OF GOLD HITS THAT ARE ANSWERED CORRECTLY,0.488448845,index\label,anti-vaccine,pro-vaccine,neither,P_i,tweet,Final_Annotation
3UEDKCTP9VEK5NKC9GYBMBRCW1K7K3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37Z929RLGAW8EORLHUFF7D6QR2OTS5,ARIBVG7WV64QM,Fri Apr 12 18:15:21 PDT 2019,Fri Apr 12 18:15:28 PDT 2019,7,1.12E+18,421,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3UEDKCTP9VEK5NKC9GYBMBRCW1K7K3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VNXK88KKD65M1ZBDJF3R0PLWZIV9F,AGNJKSH5LFKXZ,Fri Apr 12 18:26:06 PDT 2019,Fri Apr 12 18:26:11 PDT 2019,5,1.12E+18,421,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3UEDKCTP9VEK5NKC9GYBMBRCW1K7K3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3WMINLGALCRNSB3GE8YYX3CGHAHAC7,A2KELVTQL5F8VB,Fri Apr 12 18:13:09 PDT 2019,Fri Apr 12 18:13:27 PDT 2019,18,1.12E+18,421,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3X878VYTIE69P1SY857E6YZ7O537F1,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3CP1TO84PUPDONZXMJIBDFN8D5525M,A3DS9DP2JE8I4Z,Fri Apr 12 18:20:02 PDT 2019,Fri Apr 12 18:20:24 PDT 2019,22,1.12E+18,389,@FCInvolvement https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3X878VYTIE69P1SY857E6YZ7O537F1,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3EICBYG645KYT46K8EBBQ2FZ7XBJCW,A3W0C04EXOY12C,Fri Apr 12 18:14:36 PDT 2019,Fri Apr 12 18:14:46 PDT 2019,10,1.12E+18,389,@FCInvolvement https://t.co/3Z2EJ7cdEm,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3X878VYTIE69P1SY857E6YZ7O537F1,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3NAPMVF0ZX3SBRDGACX8BZ144B1727,A2JBYGXAZAYBWY,Fri Apr 12 18:24:31 PDT 2019,Fri Apr 12 18:24:37 PDT 2019,6,1.12E+18,389,@FCInvolvement https://t.co/3Z2EJ7cdEm,,neither,x,,,,,,,,,,,,,,,,,,
3Q2T3FD0ONWXUSJSSG81O770G4T3MZ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3B837J3LDPKVY9ETD5AK7Y583HUSRU,A3AGJSGD009WMM,Fri Apr 12 18:25:40 PDT 2019,Fri Apr 12 18:26:15 PDT 2019,35,1.12E+18,154,RT @desk_in_corner: @dpmlawfirm “The best scientific study inadvertently conducted on herd immunity and vaccine shedding in the last 223 ye…,,neither,x,,,,,,,,,,,,,,,,,,
3Q2T3FD0ONWXUSJSSG81O770G4T3MZ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3MHW492WW11KTLI52SJ8WMV5WYPVME,ARIBVG7WV64QM,Fri Apr 12 18:26:28 PDT 2019,Fri Apr 12 18:26:46 PDT 2019,18,1.12E+18,154,RT @desk_in_corner: @dpmlawfirm “The best scientific study inadvertently conducted on herd immunity and vaccine shedding in the last 223 ye…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3Q2T3FD0ONWXUSJSSG81O770G4T3MZ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3RSDURM96BA3LRLXQ5I9QDUQ5D0EYH,A3D4BKBC0RRBYQ,Fri Apr 12 18:24:31 PDT 2019,Fri Apr 12 18:24:46 PDT 2019,15,1.12E+18,154,RT @desk_in_corner: @dpmlawfirm “The best scientific study inadvertently conducted on herd immunity and vaccine shedding in the last 223 ye…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
37MQ8Z1JQEK83RCN7JI7ZSPFJ072YD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3A0EX8ZRN9C5EO9DGEGJP5O52GKBYB,ARIBVG7WV64QM,Fri Apr 12 18:12:25 PDT 2019,Fri Apr 12 18:12:38 PDT 2019,13,1.12E+18,89,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
37MQ8Z1JQEK83RCN7JI7ZSPFJ072YD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3JAOYWH7VJS2QWNHZFDX4RRJ51FL9L,A3UNJAPZMVOFM2,Fri Apr 12 18:22:11 PDT 2019,Fri Apr 12 18:22:16 PDT 2019,5,1.12E+18,89,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
37MQ8Z1JQEK83RCN7JI7ZSPFJ072YD,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3W8CV64QJ3N0404R8UYZCZYCOK69H2,A1GZZGA7ZFUPMB,Fri Apr 12 18:20:38 PDT 2019,Fri Apr 12 18:20:55 PDT 2019,17,1.12E+18,89,RT @ForeignPolicy: A recent study found that thousands of Russian accounts used to spread disinformation had seized on anti-vaccine messagi…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3Z33IC0JC0A2ZH2HNHA22GTZ7PF9V3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",31QTRG6Q2U17IIANZJYKKPTUJKZPYA,A3W0C04EXOY12C,Fri Apr 12 18:13:45 PDT 2019,Fri Apr 12 18:14:06 PDT 2019,21,1.12E+18,384,@theebeaute I DNT KNW ABOUT NOW BUT I GOT EVERY VACCINE U CAN NAME LITERALLT WHEN I WAS KID FOR EVERYTHING SOME U SHOULD AND SOME U SHOULDN’T,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3Z33IC0JC0A2ZH2HNHA22GTZ7PF9V3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33CID57105HGBUY1I6CNDEOX5943LL,A3UNJAPZMVOFM2,Fri Apr 12 18:15:44 PDT 2019,Fri Apr 12 18:15:55 PDT 2019,11,1.12E+18,384,@theebeaute I DNT KNW ABOUT NOW BUT I GOT EVERY VACCINE U CAN NAME LITERALLT WHEN I WAS KID FOR EVERYTHING SOME U SHOULD AND SOME U SHOULDN’T,,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3Z33IC0JC0A2ZH2HNHA22GTZ7PF9V3,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3AMYWKA6YCANEYOGE0QDCY4BA5A6OA,AF2FQOM5UUWT2,Fri Apr 12 18:12:18 PDT 2019,Fri Apr 12 18:12:34 PDT 2019,16,1.12E+18,384,@theebeaute I DNT KNW ABOUT NOW BUT I GOT EVERY VACCINE U CAN NAME LITERALLT WHEN I WAS KID FOR EVERYTHING SOME U SHOULD AND SOME U SHOULDN’T,,neither,x,,,,,,,,,,,,,,,,,,
3XBXDSS8887P488LCTEAVAHFNU3XLQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",392CY0QWG2FZ3P9ZXHKTV3OB258I49,A3D4BKBC0RRBYQ,Fri Apr 12 18:25:28 PDT 2019,Fri Apr 12 18:25:42 PDT 2019,14,1.12E+18,190,"RT @drnikkistamp: Our heart transplant patients are worried about #measles outbreaks, but because #MMR is a live attenuated vaccine, they c…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3XBXDSS8887P488LCTEAVAHFNU3XLQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3QJOXOW4XKF3RAWJ72UYWI7JW3MMEZ,A3W0C04EXOY12C,Fri Apr 12 18:27:05 PDT 2019,Fri Apr 12 18:27:24 PDT 2019,19,1.12E+18,190,"RT @drnikkistamp: Our heart transplant patients are worried about #measles outbreaks, but because #MMR is a live attenuated vaccine, they c…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3XBXDSS8887P488LCTEAVAHFNU3XLQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3SKEMFQBZ4TRSLMP9NVIPVJTWVS8KG,ARIBVG7WV64QM,Fri Apr 12 18:21:59 PDT 2019,Fri Apr 12 18:22:15 PDT 2019,16,1.12E+18,190,"RT @drnikkistamp: Our heart transplant patients are worried about #measles outbreaks, but because #MMR is a live attenuated vaccine, they c…",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
322ZSN9Z5G8MPJSG1REWKQUYOCL4TM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",31JLPPHS2VIOHF1YVYSF5VSR0E8O3M,AENJ7GDYBENYX,Fri Apr 12 18:14:39 PDT 2019,Fri Apr 12 18:15:12 PDT 2019,33,1.12E+18,577,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,neither,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,,,,,,,
322ZSN9Z5G8MPJSG1REWKQUYOCL4TM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",33C7UALJVMMPMK031DP0KGNUNPR185,A3W0C04EXOY12C,Fri Apr 12 18:15:36 PDT 2019,Fri Apr 12 18:16:05 PDT 2019,29,1.12E+18,577,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,neither,anti-vaccine,x,,,FALSE,,,TRUE,FALSE,FALSE,,,,,,,,,,
322ZSN9Z5G8MPJSG1REWKQUYOCL4TM,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3HUTX6F6VVBZWX5FRYEAMLNZU08O2B,ARIBVG7WV64QM,Fri Apr 12 18:14:22 PDT 2019,Fri Apr 12 18:14:31 PDT 2019,9,1.12E+18,577,RT @Sonny5ideUp: Winner receives the vaccine https://t.co/8D1Ew04pVW,neither,pro-vaccine,x,,,FALSE,,,FALSE,TRUE,FALSE,,,,,,,,,,
3G3AJKPCXLGI65RABX1VS7MD3E34YB,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",32UTUBMZ7HKOAUE8B3TZI6KBKZKBV4,ARIBVG7WV64QM,Fri Apr 12 18:20:21 PDT 2019,Fri Apr 12 18:20:30 PDT 2019,9,1.12E+18,526,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine,anti-vaccine,,x,ARIBVG7WV64QM,FALSE,,,TRUE,FALSE,FALSE,,,,,,,,,,
3G3AJKPCXLGI65RABX1VS7MD3E34YB,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3MH9DQ757X0KOWXJMZB8NV9PM51UGD,A2Z2JYY5050FNL,Fri Apr 12 18:16:02 PDT 2019,Fri Apr 12 18:16:16 PDT 2019,14,1.12E+18,526,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine,pro-vaccine,x,,,TRUE,,,FALSE,TRUE,FALSE,,,,,,,,,,
3G3AJKPCXLGI65RABX1VS7MD3E34YB,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3YMU66OBIOWFJARZM0494GKZSX2GH1,A3W0C04EXOY12C,Fri Apr 12 18:26:02 PDT 2019,Fri Apr 12 18:26:36 PDT 2019,34,1.12E+18,526,"RT @MichelleRempel: Get vaccinated, and vaccinate your children. Herd immunity saves lives. There is no reason for anyone to contract or sp…",pro-vaccine,pro-vaccine,x,,,TRUE,,,FALSE,TRUE,FALSE,,,,,,,,,,
3DW3BNF1GH62LCJ7IP4O2KYONJWV8Z,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3D3VGR7TA13RESTENQ9JZQXWB1VR31,AI3RROIIG6ZXW,Fri Apr 12 18:26:48 PDT 2019,Fri Apr 12 18:27:01 PDT 2019,13,1.12E+18,530,@NYCMayor Hopefully you will be run out of town on a rail by mothers of vaccine injured children https://t.co/Mf6eJekAXk,anti-vaccine,anti-vaccine,x,,,TRUE,,,TRUE,FALSE,FALSE,,,,,,,,,,
3DW3BNF1GH62LCJ7IP4O2KYONJWV8Z,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3LBXNTKX0SJXQQ46DYGLFLM6CAOX9I,ARIBVG7WV64QM,Fri Apr 12 18:20:45 PDT 2019,Fri Apr 12 18:20:53 PDT 2019,8,1.12E+18,530,@NYCMayor Hopefully you will be run out of town on a rail by mothers of vaccine injured children https://t.co/Mf6eJekAXk,anti-vaccine,pro-vaccine,,x,ARIBVG7WV64QM,FALSE,,,FALSE,TRUE,FALSE,,,,,,,,,,
3DW3BNF1GH62LCJ7IP4O2KYONJWV8Z,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VW6495TLKO1RW2OQ6U3XGM6NP4YYF,A1GZZGA7ZFUPMB,Fri Apr 12 18:23:24 PDT 2019,Fri Apr 12 18:23:42 PDT 2019,18,1.12E+18,530,@NYCMayor Hopefully you will be run out of town on a rail by mothers of vaccine injured children https://t.co/Mf6eJekAXk,anti-vaccine,anti-vaccine,x,,,TRUE,,,TRUE,FALSE,FALSE,,,,,,,,,,
3FCO4VKOZ41HJNS2DUN8OGE7C4O7EJ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37UQDCYH6YJ18IBIYMHJD4YF19T7VE,ARQ7A1D0HXFRA,Fri Apr 12 18:21:14 PDT 2019,Fri Apr 12 18:21:34 PDT 2019,20,1.12E+18,478,RT @SheenaParish: @Charbrevolution HPV vaccine: American college of paediatricians issues rare warning against vaccine due to premature ova…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3FCO4VKOZ41HJNS2DUN8OGE7C4O7EJ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3K4J6M3CXFH09NJLGUUHNUXVF2BGAP,A3W0C04EXOY12C,Fri Apr 12 18:22:07 PDT 2019,Fri Apr 12 18:22:29 PDT 2019,22,1.12E+18,478,RT @SheenaParish: @Charbrevolution HPV vaccine: American college of paediatricians issues rare warning against vaccine due to premature ova…,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3FCO4VKOZ41HJNS2DUN8OGE7C4O7EJ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3MHW492WW11KTLI52SJ8WMV5WYOVMD,A14GWDUSY7R4NP,Fri Apr 12 18:22:50 PDT 2019,Fri Apr 12 18:23:03 PDT 2019,13,1.12E+18,478,RT @SheenaParish: @Charbrevolution HPV vaccine: American college of paediatricians issues rare warning against vaccine due to premature ova…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3P7QK0GJ3T988HMS35KQDZYHPUB2Z4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",32SCWG5HIIS5ZY0HT03S1Y91KAA6PV,A1GZZGA7ZFUPMB,Fri Apr 12 18:28:01 PDT 2019,Fri Apr 12 18:28:23 PDT 2019,22,1.12E+18,259,"@CardinalWayne @MichelleRempel If someone who can take it elects not to, they increase risk of exposure to those who physically can't take the vaccine. It's wildly irresponsible.",,anti-vaccine,,x,A1GZZGA7ZFUPMB,,,,,,,,,,,,,,,,
3P7QK0GJ3T988HMS35KQDZYHPUB2Z4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",34Z02EIMIT18DF798SWVX707WA5T0I,A3W0C04EXOY12C,Fri Apr 12 18:14:27 PDT 2019,Fri Apr 12 18:14:38 PDT 2019,11,1.12E+18,259,"@CardinalWayne @MichelleRempel If someone who can take it elects not to, they increase risk of exposure to those who physically can't take the vaccine. It's wildly irresponsible.",,anti-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
3P7QK0GJ3T988HMS35KQDZYHPUB2Z4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3N1FSUEFL6OIVETD53JI468YA0XD4Z,ARIBVG7WV64QM,Fri Apr 12 18:13:42 PDT 2019,Fri Apr 12 18:13:56 PDT 2019,14,1.12E+18,259,"@CardinalWayne @MichelleRempel If someone who can take it elects not to, they increase risk of exposure to those who physically can't take the vaccine. It's wildly irresponsible.",,pro-vaccine,x,,,,,,,,,,,,,,,,,,
3G9UA71JVVIPU3EURVYZLWRZHCK7J4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37FMASSAYDFJOOU8CWUG3HUHCXNBI6,A2Z2JYY5050FNL,Fri Apr 12 18:18:19 PDT 2019,Fri Apr 12 18:18:37 PDT 2019,18,1.12E+18,40,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3G9UA71JVVIPU3EURVYZLWRZHCK7J4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",37Q970SNZFW754FCFBV517NVZJX1S4,AF2FQOM5UUWT2,Fri Apr 12 18:12:03 PDT 2019,Fri Apr 12 18:12:10 PDT 2019,7,1.12E+18,40,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3G9UA71JVVIPU3EURVYZLWRZHCK7J4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3907X2AHF1THHXHG6YRPBLSP4552P7,A2BBQ4K7FB2B5Z,Fri Apr 12 18:17:14 PDT 2019,Fri Apr 12 18:17:44 PDT 2019,30,1.12E+18,40,RT @doctorsensation: Another researcher condemns the HPV VACCINE  after studying it.  Once you take a close look as opposed to buying the p…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
31MBOZ6PAOF11AXQLXINHXW5MCGCL4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3C2NJ6JBKB5HEC53QJEX7WNU4Q3N2V,A2M2QSI9DO0XG1,Fri Apr 12 18:13:11 PDT 2019,Fri Apr 12 18:13:26 PDT 2019,15,1.12E+18,17,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
31MBOZ6PAOF11AXQLXINHXW5MCGCL4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3R2PKQ87NXWF7FY53LKPHX5BOWQIM1,A3W0C04EXOY12C,Fri Apr 12 18:13:46 PDT 2019,Fri Apr 12 18:14:10 PDT 2019,24,1.12E+18,17,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,,pro-vaccine,,x,A3W0C04EXOY12C,,,,,,,,,,,,,,,,
31MBOZ6PAOF11AXQLXINHXW5MCGCL4,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3T111IHZ5FEDTUIU4ZATQ30IBT59R0,A1GZZGA7ZFUPMB,Fri Apr 12 18:24:16 PDT 2019,Fri Apr 12 18:24:35 PDT 2019,19,1.12E+18,17,RT @TheBeaverton: Pro-vaccine conspiracy theorists demand measles inoculation be added to CIA’s chemtrail program https://t.co/l31lcCbull h…,,pro-vaccine,,x,A1GZZGA7ZFUPMB,,,,,,,,,,,,,,,,
34HEO7RUG6IOBTV563JSXEFGS1KARQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3DL65MZB8E3QIOKSUD0KTM272PHCE6,ARIBVG7WV64QM,Fri Apr 12 18:20:41 PDT 2019,Fri Apr 12 18:20:56 PDT 2019,15,1.12E+18,68,@VibeHi You heard about that shit they want to do in NYC with the measles vaccine? mannn. Medical tyranny,,pro-vaccine,,x,ARIBVG7WV64QM,,,,,,,,,,,,,,,,
34HEO7RUG6IOBTV563JSXEFGS1KARQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3TDXMTX3CCIDICDDG5D8S18PYWE6II,ARI3DSMOGMJJA,Fri Apr 12 18:23:59 PDT 2019,Fri Apr 12 18:24:12 PDT 2019,13,1.12E+18,68,@VibeHi You heard about that shit they want to do in NYC with the measles vaccine? mannn. Medical tyranny,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
34HEO7RUG6IOBTV563JSXEFGS1KARQ,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",3VNL7UK1XG7ZAJMZBAFG0ENB2CWFTA,A3W0C04EXOY12C,Fri Apr 12 18:21:15 PDT 2019,Fri Apr 12 18:21:26 PDT 2019,11,1.12E+18,68,@VibeHi You heard about that shit they want to do in NYC with the measles vaccine? mannn. Medical tyranny,,anti-vaccine,x,,,,,,,,,,,,,,,,,,
3PR3LXCWSFNU367CNWBKQ1QKN0N9X6,"Please choose what sentiment you think this tweet conveys. If the tweet expresses attitude that is positive towards vaccines or vaccines related incidents or vaccine manufacturers or laws, it should be counted as pro-vaccine. Anti anti-vaccine is pro-vax",30LB5CDZNDY4ZRG8EKLDJV1OH6T0Z7,A1N1ULK71RHVMM,Fri Apr 12 18:19:02 PDT 2019,Fri Apr 12 18:19:16 PDT 2019,14,1.12E+18,488,"RT @MichaelM_ACT: @Anthony_Mundine But that's not all you're saying. You literally said ""Don’t vaccine your kids period"".  No Facebook vide…",,neither,x,,,,,,,,,,,,,,,,,,
